Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR5354304,ATAC-seq,152,21303712,PRJNA379613,SAMN06614303,7976041,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650529,GSM2541226,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541226,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354305,ATAC-seq,152,21332744,PRJNA379613,SAMN06614302,8029740,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650530,GSM2541227,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541227,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354306,ATAC-seq,152,15368112,PRJNA379613,SAMN06614301,5787741,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650531,GSM2541228,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541228,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354307,ATAC-seq,152,24967976,PRJNA379613,SAMN06614300,9185486,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650532,GSM2541229,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541229,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354308,ATAC-seq,152,37614224,PRJNA379613,SAMN06614299,13964703,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650533,GSM2541230,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541230,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354309,ATAC-seq,152,141544224,PRJNA379613,SAMN06614298,52085166,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650534,GSM2541231,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541231,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354310,ATAC-seq,152,26325792,PRJNA379613,SAMN06614297,9764759,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650535,GSM2541232,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541232,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354311,ATAC-seq,152,51865136,PRJNA379613,SAMN06614396,19333181,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650536,GSM2541233,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541233,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354312,ATAC-seq,152,21218288,PRJNA379613,SAMN06614395,7874229,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650537,GSM2541234,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541234,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354313,ATAC-seq,152,26669464,PRJNA379613,SAMN06614394,9949395,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650538,GSM2541235,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541235,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354314,ATAC-seq,152,19421040,PRJNA379613,SAMN06614393,7201284,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650539,GSM2541236,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541236,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354315,ATAC-seq,152,18310528,PRJNA379613,SAMN06614392,6884039,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650540,GSM2541237,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541237,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354316,ATAC-seq,152,23127560,PRJNA379613,SAMN06614391,8506438,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650541,GSM2541238,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541238,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354317,ATAC-seq,152,3514848,PRJNA379613,SAMN06614080,1436930,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650542,GSM2541239,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541239,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354318,ATAC-seq,152,15538504,PRJNA379613,SAMN06614079,5771546,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650543,GSM2541240,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541240,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354319,ATAC-seq,152,6456352,PRJNA379613,SAMN06614078,2478244,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650544,GSM2541241,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541241,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354320,ATAC-seq,152,6170744,PRJNA379613,SAMN06614077,2358393,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650545,GSM2541242,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541242,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354321,ATAC-seq,152,14301832,PRJNA379613,SAMN06614076,5284907,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650546,GSM2541243,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541243,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354322,ATAC-seq,152,83821312,PRJNA379613,SAMN06614075,30985997,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650547,GSM2541244,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541244,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354323,ATAC-seq,152,13813152,PRJNA379613,SAMN06614074,5208766,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650548,GSM2541245,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541245,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354324,ATAC-seq,152,83344792,PRJNA379613,SAMN06614343,30747402,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650549,GSM2541246,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541246,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354325,ATAC-seq,152,6359984,PRJNA379613,SAMN06614342,2482715,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650550,GSM2541247,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541247,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354326,ATAC-seq,152,45936528,PRJNA379613,SAMN06614341,17028859,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650551,GSM2541248,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541248,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354327,ATAC-seq,152,53482416,PRJNA379613,SAMN06614340,19356905,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650552,GSM2541249,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541249,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354328,ATAC-seq,152,47784240,PRJNA379613,SAMN06614339,17578893,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650553,GSM2541250,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541250,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354329,ATAC-seq,152,116784944,PRJNA379613,SAMN06614338,42881992,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650554,GSM2541251,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541251,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354330,ATAC-seq,152,21542656,PRJNA379613,SAMN06614337,7999178,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650555,GSM2541252,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541252,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354331,ATAC-seq,152,8365472,PRJNA379613,SAMN06614336,3174499,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650556,GSM2541253,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541253,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354332,ATAC-seq,152,2128,PRJNA379613,SAMN06614335,80719,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650557,GSM2541254,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541254,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354333,ATAC-seq,152,68411856,PRJNA379613,SAMN06614334,25045926,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650558,GSM2541255,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541255,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354334,ATAC-seq,152,20281056,PRJNA379613,SAMN06614333,7503990,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650559,GSM2541256,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541256,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354335,ATAC-seq,152,47438288,PRJNA379613,SAMN06614332,17556457,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650560,GSM2541257,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541257,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354336,ATAC-seq,152,81636768,PRJNA379613,SAMN06614331,30319185,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650561,GSM2541258,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541258,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354337,ATAC-seq,152,54612080,PRJNA379613,SAMN06614330,21403332,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650562,GSM2541259,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541259,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354338,ATAC-seq,152,22342176,PRJNA379613,SAMN06614329,7743092,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650563,GSM2541260,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541260,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354339,ATAC-seq,152,53008784,PRJNA379613,SAMN06614328,20920902,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650564,GSM2541261,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541261,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354340,ATAC-seq,152,28610656,PRJNA379613,SAMN06614327,10216154,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650565,GSM2541262,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541262,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354341,ATAC-seq,152,40293376,PRJNA379613,SAMN06614326,16045527,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650566,GSM2541263,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541263,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354342,ATAC-seq,152,44617168,PRJNA379613,SAMN06614325,16912453,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650567,GSM2541264,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541264,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354343,ATAC-seq,152,19820952,PRJNA379613,SAMN06614324,6808745,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650568,GSM2541265,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541265,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354344,ATAC-seq,152,209245936,PRJNA379613,SAMN06614323,83630641,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650569,GSM2541266,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541266,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354345,ATAC-seq,152,28266832,PRJNA379613,SAMN06614322,11110516,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650570,GSM2541267,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541267,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354346,ATAC-seq,152,50506560,PRJNA379613,SAMN06614321,19369290,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650571,GSM2541268,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541268,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354347,ATAC-seq,152,59320584,PRJNA379613,SAMN06614570,23648973,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650572,GSM2541269,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541269,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354348,ATAC-seq,152,62824792,PRJNA379613,SAMN06614569,24693718,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650573,GSM2541270,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541270,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354349,ATAC-seq,152,22898344,PRJNA379613,SAMN06614568,6806625,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650574,GSM2541271,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541271,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354350,ATAC-seq,152,26881504,PRJNA379613,SAMN06614567,9400094,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650575,GSM2541272,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541272,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354351,ATAC-seq,152,73764992,PRJNA379613,SAMN06614566,29167685,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650576,GSM2541273,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541273,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354352,ATAC-seq,152,22503904,PRJNA379613,SAMN06614565,7274891,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650577,GSM2541274,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541274,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354353,ATAC-seq,152,36226008,PRJNA379613,SAMN06614564,14099234,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650578,GSM2541275,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541275,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354354,ATAC-seq,152,45298736,PRJNA379613,SAMN06614563,16812870,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650579,GSM2541276,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541276,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354355,ATAC-seq,152,53994048,PRJNA379613,SAMN06614562,20804312,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650580,GSM2541277,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541277,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354356,ATAC-seq,152,72194528,PRJNA379613,SAMN06614561,28494197,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650581,GSM2541278,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541278,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354357,ATAC-seq,152,67531624,PRJNA379613,SAMN06614560,27078121,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650582,GSM2541279,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541279,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354358,ATAC-seq,152,144320352,PRJNA379613,SAMN06614559,56342883,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650583,GSM2541280,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541280,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354359,ATAC-seq,152,19396264,PRJNA379613,SAMN06614558,5988078,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650584,GSM2541281,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541281,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354360,ATAC-seq,152,26774800,PRJNA379613,SAMN06614557,9477160,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650585,GSM2541282,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541282,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354361,ATAC-seq,152,113701928,PRJNA379613,SAMN06614556,43425920,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650586,GSM2541283,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541283,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354362,ATAC-seq,152,24093064,PRJNA379613,SAMN06614555,8156113,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650587,GSM2541284,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541284,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354363,ATAC-seq,152,243024440,PRJNA379613,SAMN06614554,96255754,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650588,GSM2541285,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541285,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354364,ATAC-seq,152,53410672,PRJNA379613,SAMN06614553,20521186,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650589,GSM2541286,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541286,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354365,ATAC-seq,152,25882256,PRJNA379613,SAMN06614552,9362987,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650590,GSM2541287,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541287,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354366,ATAC-seq,152,68079280,PRJNA379613,SAMN06614551,25954049,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650591,GSM2541288,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541288,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354367,ATAC-seq,152,79000936,PRJNA379613,SAMN06614550,30552192,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650592,GSM2541289,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541289,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354368,ATAC-seq,152,132545064,PRJNA379613,SAMN06614549,51788619,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650593,GSM2541290,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541290,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354369,ATAC-seq,152,39919608,PRJNA379613,SAMN06614548,15652387,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650594,GSM2541291,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541291,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354370,ATAC-seq,152,142124104,PRJNA379613,SAMN06614547,55240757,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650595,GSM2541292,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541292,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
