"Run"	"Sample Name"	"Title"	"Cell_type"	"Donor"	"Assay Type"	"AvgSpotLen"	"Bases"	"BioProject"	"BioSample"	"Bytes"	"Center Name"	"Consent"	"DATASTORE filetype"	"DATASTORE provider"	"DATASTORE region"	"Experiment"	"GEO_Accession (exp)"	"Instrument"	"LibraryLayout"	"LibrarySelection"	"LibrarySource"	"Organism"	"Platform"	"ReleaseDate"	"source_name"	"SRA Study"	"discard"
"SRR5354398"	"GSM2541320"	"singles-20160617-scATAC-BM1077-CMP-HYC-62"	"CMP"	"BM1077"	"ATAC-seq"	152	37476968	"PRJNA379613"	"SAMN06613549"	13598314	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650623"	"GSM2541320"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354307"	"GSM2541229"	"singles-160819-BM1137-CMP-LS-67"	"CMP"	"BM1137"	"ATAC-seq"	152	24967976	"PRJNA379613"	"SAMN06614300"	9185486	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650532"	"GSM2541229"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355280"	"GSM2542213"	"singles-BM0828-MEP-160420-85"	"MEP"	"BM0828"	"ATAC-seq"	152	62833304	"PRJNA379613"	"SAMN06615766"	25504590	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651505"	"GSM2542213"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355231"	"GSM2542164"	"singles-BM0828-MEP-160420-36"	"MEP"	"BM0828"	"ATAC-seq"	152	71300160	"PRJNA379613"	"SAMN06615406"	28952578	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651456"	"GSM2542164"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354503"	"GSM2541431"	"singles-20160617-scATAC-BM1214-CMP-LS-71"	"CMP"	"BM1214"	"ATAC-seq"	152	61687832	"PRJNA379613"	"SAMN06614412"	23287180	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650728"	"GSM2541431"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356132"	"GSM2543065"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-73"	"GMP"	"BM1137"	"ATAC-seq"	152	87777416	"PRJNA379613"	"SAMN06614997"	35492332	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652357"	"GSM2543065"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355290"	"GSM2542223"	"singles-BM0828-MEP-160420-95"	"MEP"	"BM0828"	"ATAC-seq"	152	45760360	"PRJNA379613"	"SAMN06615755"	18881701	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651515"	"GSM2542223"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353498"	"GSM2540420"	"singles-BM0106-HSC-LS-160219-26"	"HSC"	"BM0106"	"ATAC-seq"	152	92462056	"PRJNA379613"	"SAMN06613468"	38636139	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2649723"	"GSM2540420"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355942"	"GSM2542875"	"singles-160809-scATAC-BM1137-GMP1low-LS-75"	"GMP"	"BM1137"	"ATAC-seq"	152	26865240	"PRJNA379613"	"SAMN06615674"	10788858	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2652167"	"GSM2542875"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355500"	"GSM2542433"	"singles-BM0828-CLP-frozen-151103-17"	"CLP"	"BM0828"	"ATAC-seq"	152	43372288	"PRJNA379613"	"SAMN06614974"	15808304	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651725"	"GSM2542433"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353509"	"GSM2540431"	"singles-BM0106-HSC-LS-160219-37"	"HSC"	"BM0106"	"ATAC-seq"	152	57533672	"PRJNA379613"	"SAMN06613279"	24584209	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2649734"	"GSM2540431"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354140"	"GSM2541062"	"singles-BM0828-LMPP-frozen-151105-92"	"LMPP"	"BM0828"	"ATAC-seq"	152	62271360	"PRJNA379613"	"SAMN06614025"	23167916	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650365"	"GSM2541062"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354285"	"GSM2541207"	"singles-160819-BM1137-CMP-LS-45"	"CMP"	"BM1137"	"ATAC-seq"	152	24002928	"PRJNA379613"	"SAMN06613794"	8911840	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650510"	"GSM2541207"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356010"	"GSM2542943"	"singles-160808-scATAC-BM1137-GMP2mid-LS-47"	"GMP"	"BM1137"	"ATAC-seq"	152	18929624	"PRJNA379613"	"SAMN06615180"	7642873	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652235"	"GSM2542943"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355111"	"GSM2542039"	"BM1077-MEP-Frozen-160107-7"	"MEP"	"BM1077"	"ATAC-seq"	152	80226512	"PRJNA379613"	"SAMN06615444"	27934535	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651336"	"GSM2542039"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355223"	"GSM2542156"	"singles-BM0828-MEP-160420-28"	"MEP"	"BM0828"	"ATAC-seq"	152	45978784	"PRJNA379613"	"SAMN06615293"	18898503	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651448"	"GSM2542156"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355278"	"GSM2542211"	"singles-BM0828-MEP-160420-83"	"MEP"	"BM0828"	"ATAC-seq"	152	53651440	"PRJNA379613"	"SAMN06615768"	21997215	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651503"	"GSM2542211"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355499"	"GSM2542432"	"singles-BM0828-CLP-frozen-151103-16"	"CLP"	"BM0828"	"ATAC-seq"	152	45574008	"PRJNA379613"	"SAMN06614975"	16882017	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651724"	"GSM2542432"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355695"	"GSM2542628"	"singles-BM1214-MCP-frozen-160128-20"	"pDC"	"BM1214"	"ATAC-seq"	152	57549784	"PRJNA379613"	"SAMN06616047"	21710249	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651920"	"GSM2542628"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356064"	"GSM2542997"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-5"	"GMP"	"BM1137"	"ATAC-seq"	152	52283896	"PRJNA379613"	"SAMN06615068"	23838688	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652289"	"GSM2542997"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355130"	"GSM2542058"	"BM1077-MEP-Frozen-160107-26"	"MEP"	"BM1077"	"ATAC-seq"	152	91033712	"PRJNA379613"	"SAMN06614802"	33700845	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651355"	"GSM2542058"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355018"	"GSM2541946"	"singles-BM1214-GMP-160421-10"	"GMP"	"BM1214"	"ATAC-seq"	152	76521512	"PRJNA379613"	"SAMN06614840"	29680992	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651243"	"GSM2541946"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354484"	"GSM2541412"	"singles-20160617-scATAC-BM1214-CMP-LS-52"	"CMP"	"BM1214"	"ATAC-seq"	152	60583856	"PRJNA379613"	"SAMN06614494"	22909549	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650709"	"GSM2541412"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355985"	"GSM2542918"	"singles-160808-scATAC-BM1137-GMP2mid-LS-22"	"GMP"	"BM1137"	"ATAC-seq"	152	57286976	"PRJNA379613"	"SAMN06615835"	22816344	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652210"	"GSM2542918"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986065"	"GSM2255143"	"BM1077-LMPP-Frozen-160107-42"	"LMPP"	"BM1077"	"OTHER"	152	67545608	"PRJNA299657"	"SAMN05463032"	20001609	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX1988084"	"GSM2255143"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"LMPP"	"SRP065190"	FALSE
"SRR5355625"	"GSM2542558"	"singles-160818-BM1137-pDC-LS-46"	"pDC"	"BM1137"	"ATAC-seq"	152	30092960	"PRJNA379613"	"SAMN06615659"	11198129	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651850"	"GSM2542558"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353982"	"GSM2540904"	"singles-BM0828-MPP-frozen-151103-30"	"MPP"	"BM0828"	"ATAC-seq"	152	41474416	"PRJNA379613"	"SAMN06613716"	15497677	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650207"	"GSM2540904"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356085"	"GSM2543018"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-26"	"GMP"	"BM1137"	"ATAC-seq"	152	52740960	"PRJNA379613"	"SAMN06615107"	21225428	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652310"	"GSM2543018"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355822"	"GSM2542755"	"singles-BM0106-UNK-160418-51"	"unknown"	"BM0106"	"ATAC-seq"	152	63666416	"PRJNA379613"	"SAMN06615704"	25955014	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652047"	"GSM2542755"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354282"	"GSM2541204"	"singles-160819-BM1137-CMP-LS-42"	"CMP"	"BM1137"	"ATAC-seq"	152	33342872	"PRJNA379613"	"SAMN06613797"	12306790	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650507"	"GSM2541204"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355746"	"GSM2542679"	"singles-BM1214-MCP-frozen-160128-71"	"pDC"	"BM1214"	"ATAC-seq"	152	50745808	"PRJNA379613"	"SAMN06615973"	20405551	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651971"	"GSM2542679"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986105"	"GSM2255182"	"BM1077-LMPP-Frozen-160107-81"	"LMPP"	"BM1077"	"OTHER"	152	16087528	"PRJNA299657"	"SAMN05463012"	5942039	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX1988123"	"GSM2255182"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"LMPP"	"SRP065190"	FALSE
"SRR5355207"	"GSM2542140"	"singles-BM0828-MEP-160420-12"	"MEP"	"BM0828"	"ATAC-seq"	152	52570872	"PRJNA379613"	"SAMN06615370"	21208728	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651432"	"GSM2542140"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354433"	"GSM2541355"	"singles-20160617-scATAC-BM1214-CMP-LS-1"	"CMP"	"BM1214"	"ATAC-seq"	152	54754504	"PRJNA379613"	"SAMN06613882"	19762642	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650658"	"GSM2541355"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354771"	"GSM2541699"	"singles-BM0828-CMP-frozen-151118-51"	"CMP"	"BM0828"	"ATAC-seq"	152	28230352	"PRJNA379613"	"SAMN06616079"	10180803	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650996"	"GSM2541699"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356013"	"GSM2542946"	"singles-160808-scATAC-BM1137-GMP2mid-LS-50"	"GMP"	"BM1137"	"ATAC-seq"	152	66205120	"PRJNA379613"	"SAMN06615177"	26375558	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652238"	"GSM2542946"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356112"	"GSM2543045"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-53"	"GMP"	"BM1137"	"ATAC-seq"	152	90142384	"PRJNA379613"	"SAMN06614928"	37211602	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652337"	"GSM2543045"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355119"	"GSM2542047"	"BM1077-MEP-Frozen-160107-15"	"MEP"	"BM1077"	"ATAC-seq"	152	75682016	"PRJNA379613"	"SAMN06615436"	27413179	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651344"	"GSM2542047"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353388"	"GSM2540310"	"BM1077-HSC-Frozen-160105-12"	"HSC"	"BM1077"	"ATAC-seq"	152	33395160	"PRJNA379613"	"SAMN06613371"	10949461	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2649613"	"GSM2540310"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355784"	"GSM2542717"	"singles-BM0106-UNK-160418-13"	"unknown"	"BM0106"	"ATAC-seq"	152	53585472	"PRJNA379613"	"SAMN06615533"	19574521	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652009"	"GSM2542717"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355088"	"GSM2542016"	"singles-BM1214-GMP-160421-80"	"GMP"	"BM1214"	"ATAC-seq"	152	67280368	"PRJNA379613"	"SAMN06615199"	27534339	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651313"	"GSM2542016"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355844"	"GSM2542777"	"singles-BM0106-UNK-160418-73"	"unknown"	"BM0106"	"ATAC-seq"	152	72744920	"PRJNA379613"	"SAMN06615616"	27847388	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652069"	"GSM2542777"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354270"	"GSM2541192"	"singles-160819-BM1137-CMP-LS-30"	"CMP"	"BM1137"	"ATAC-seq"	152	32506112	"PRJNA379613"	"SAMN06613809"	12046036	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650495"	"GSM2541192"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353974"	"GSM2540896"	"singles-BM0828-MPP-frozen-151103-22"	"MPP"	"BM0828"	"ATAC-seq"	152	33724848	"PRJNA379613"	"SAMN06613724"	12029370	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650199"	"GSM2540896"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355077"	"GSM2542005"	"singles-BM1214-GMP-160421-69"	"GMP"	"BM1214"	"ATAC-seq"	152	48759320	"PRJNA379613"	"SAMN06615210"	20306248	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651302"	"GSM2542005"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355152"	"GSM2542080"	"BM1077-MEP-Frozen-160107-48"	"MEP"	"BM1077"	"ATAC-seq"	152	61025872	"PRJNA379613"	"SAMN06614868"	25152412	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651377"	"GSM2542080"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355748"	"GSM2542681"	"singles-BM1214-MCP-frozen-160128-73"	"pDC"	"BM1214"	"ATAC-seq"	152	61933312	"PRJNA379613"	"SAMN06615419"	23193464	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651973"	"GSM2542681"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355578"	"GSM2542511"	"singles-BM0828-CLP-frozen-151103-95"	"CLP"	"BM0828"	"ATAC-seq"	152	51751744	"PRJNA379613"	"SAMN06615426"	18457060	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651803"	"GSM2542511"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354679"	"GSM2541607"	"singles-20160726-scATAC-BM1214-CMP-LS-55"	"CMP"	"BM1214"	"ATAC-seq"	152	40326208	"PRJNA379613"	"SAMN06614046"	17614328	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650904"	"GSM2541607"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355589"	"GSM2542522"	"singles-160818-BM1137-pDC-LS-10"	"pDC"	"BM1137"	"ATAC-seq"	152	28683920	"PRJNA379613"	"SAMN06615421"	10736313	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651814"	"GSM2542522"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355035"	"GSM2541963"	"singles-BM1214-GMP-160421-27"	"GMP"	"BM1214"	"ATAC-seq"	152	42309656	"PRJNA379613"	"SAMN06614911"	17427286	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651260"	"GSM2541963"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355197"	"GSM2542130"	"singles-BM0828-MEP-160420-2"	"MEP"	"BM0828"	"ATAC-seq"	152	52802368	"PRJNA379613"	"SAMN06615380"	21617918	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651422"	"GSM2542130"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986078"	"GSM2255155"	"BM1077-LMPP-Frozen-160107-54"	"LMPP"	"BM1077"	"OTHER"	152	74612544	"PRJNA299657"	"SAMN05462979"	22198489	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX1988096"	"GSM2255155"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"LMPP"	"SRP065190"	FALSE
"SRR5355159"	"GSM2542087"	"BM1077-MEP-Frozen-160107-55"	"MEP"	"BM1077"	"ATAC-seq"	152	70930952	"PRJNA379613"	"SAMN06615363"	25005447	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651384"	"GSM2542087"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355776"	"GSM2542709"	"singles-BM0106-UNK-160418-5"	"unknown"	"BM0106"	"ATAC-seq"	152	83738168	"PRJNA379613"	"SAMN06615571"	34421392	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652001"	"GSM2542709"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
